[18:24:50] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.79, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `integrateddynamics` for name `menril_resin_flowing`, expected `integratedterminalscompat`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `integrateddynamics` for name `liquid_chorus`, expected `integratedterminalscompat`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `integrateddynamics` for name `liquid_chorus_flowing`, expected `integratedterminalscompat`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `potion`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `flowing_potion`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `tea`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `flowing_tea`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `honey`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `flowing_honey`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `chocolate`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `flowing_chocolate`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `minecraft` for name `milk`, expected `forge`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `minecraft` for name `flowing_milk`, expected `forge`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Registering 1 element(s) to registry of type minecraft:menu
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `schematicannon`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `schematic_table`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `crafting_blueprint`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `linked_controller`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `filter`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `attribute_filter`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Potentially Dangerous alternative prefix `create` for name `toolbox`, expected `steampowered`. This could be a intended override, but in most cases indicates a broken mod.
[18:25:52] [main/INFO]: Registering 1 element(s) to registry of type minecraft:menu
[18:25:52] [main/INFO]: Registered 8 containers bound to tile entities.
[18:25:53] [main/INFO]: Initializing advanced potion system...
[18:25:53] [main/INFO]: Advanced potion system initialized successfully.
[18:25:53] [main/INFO]: Initializing recipe serializers registration...
[18:25:53] [main/INFO]: Recipe serializers registered successfully.
[18:25:53] [main/INFO]: Initializing sounds registration...
[18:25:53] [main/INFO]: Sounds registered successfully.
[18:25:54] [main/INFO]: Registering 20 structures of shrines Mod
[18:25:54] [main/INFO]: Loading Config: blue_skies-common.toml
[18:25:54] [main/INFO]: Loading Config: blue_skies-common.toml
[18:25:54] [main/INFO]: Common config re-baked
[18:25:54] [main/INFO]: Loading Module Redstone Randomizer
[18:25:54] [main/INFO]: Loading Module Pistons Move Tile Entities
[18:25:54] [main/INFO]: Loading Module Obsidian Plate
[18:25:54] [main/INFO]: Loading Module Metal Buttons
[18:25:54] [main/INFO]: Loading Module Jukebox Automation
[18:25:54] [main/INFO]: Loading Module Iron Rod
[18:25:54] [main/INFO]: Loading Module Gravisand
[18:25:54] [main/INFO]: Loading Module Feeding Trough
[18:25:54] [main/INFO]: Loading Module Ender Watcher
[18:25:54] [main/INFO]: Loading Module Dispensers Place Blocks
[18:25:54] [main/INFO]: Loading Module Chute
[18:25:54] [main/INFO]: Loading Module Chains Connect Blocks
[18:25:54] [main/INFO]: Loading Module Wooden Posts
[18:25:54] [main/INFO]: Loading Module Vertical Slabs
[18:25:54] [main/INFO]: Loading Module Variant Ladders
[18:25:54] [main/INFO]: Loading Module Variant Furnaces
[18:25:54] [main/INFO]: Loading Module Variant Chests
[18:25:54] [main/INFO]: Loading Module Variant Bookshelves
[18:25:54] [main/INFO]: Loading Module Thatch
[18:25:54] [main/INFO]: Loading Module Sturdy Stone
[18:25:54] [main/INFO]: Loading Module Stools
[18:25:54] [main/INFO]: Loading Module Soul Sandstone
[18:25:54] [main/INFO]: Loading Module Shingles
[18:25:54] [main/INFO]: Loading Module Shear Vines
[18:25:54] [main/INFO]: Loading Module Rope
[18:25:54] [main/INFO]: Loading Module Oriental Palette
[18:25:54] [main/INFO]: Loading Module Nether Brick Fence Gate
[18:25:54] [main/INFO]: Loading Module More Stone Variants
[18:25:54] [main/INFO]: Loading Module More Potted Plants
[18:25:54] [main/INFO]: Loading Module More Brick Types
[18:25:54] [main/INFO]: Loading Module Midori
[18:25:54] [main/INFO]: Loading Module Leaf Carpet
[18:25:54] [main/INFO]: Loading Module Industrial Palette
[18:25:54] [main/INFO]: Loading Module Hedges
[18:25:54] [main/INFO]: Loading Module Grate
[18:25:54] [main/INFO]: Loading Module Gold Bars
[18:25:54] [main/INFO]: Loading Module Glass Item Frame
[18:25:54] [main/INFO]: Loading Module Framed Glass
[18:25:54] [main/INFO]: Loading Module Duskbound Blocks
[18:25:54] [main/INFO]: Loading Module Compressed Blocks
[18:25:54] [main/INFO]: Loading Module Celebratory Lamps
[18:25:54] [main/INFO]: Loading Module Quick Armor Swapping
[18:25:54] [main/INFO]: Loading Module Item Sharing
[18:25:54] [main/INFO]: Loading Module Inventory Sorting
[18:25:54] [main/INFO]: Loading Module Hotbar Changer
[18:25:54] [main/INFO]: Loading Module Expanded Item Interactions
[18:25:54] [main/INFO]: Loading Module Easy Transfering
[18:25:54] [main/INFO]: Loading Module Chests In Boats
[18:25:54] [main/INFO]: Loading Module Trowel
[18:25:54] [main/INFO]: Loading Module Slime In A Bucket
[18:25:54] [main/INFO]: Loading Module Seed Pouch
[18:25:54] [main/INFO]: Loading Module Pickarang
[18:25:54] [main/INFO]: Loading Module Pathfinder Maps
[18:25:54] [main/INFO]: Loading Module Endermosh Music Disc
[18:25:54] [main/INFO]: Loading Module Color Runes
[18:25:54] [main/INFO]: Loading Module Camera
[18:25:54] [main/INFO]: Loading Module Bundle Recipe
[18:25:54] [main/INFO]: Loading Module Bottled Cloud
[18:25:54] [main/INFO]: Loading Module Beacon Redirection
[18:25:54] [main/INFO]: Loading Module Ancient Tomes
[18:25:54] [main/INFO]: Loading Module Ambient Discs
[18:25:54] [main/INFO]: Loading Module Abacus
[18:25:54] [main/INFO]: Loading Module Villagers Follow Emeralds
[18:25:54] [main/INFO]: Loading Module Utility Recipes
[18:25:54] [main/INFO]: Loading Module Snow Golem Player Heads
[18:25:55] [main/INFO]: Loading Module Simple Harvest
[18:25:55] [main/INFO]: Loading Module Sign Editing
[18:25:55] [main/INFO]: Loading Module Replace Scaffolding
[18:25:55] [main/INFO]: Loading Module Reacharound Placing
[18:25:55] [main/INFO]: Loading Module Poison Potato Usage
[18:25:55] [main/INFO]: Loading Module Pat The Dogs
[18:25:55] [main/INFO]: Loading Module Note Block Mob Sounds
